,date,google stock,S&P 500,NASDAQ,day of week,tick_neutral,tick_polar,name_neutral,name_polar,tick_volume,name_volume,target
34,20201023,0.21351742615284916,0.3003161530929799,0.05083423183652797,4,0.34886001028057734,0.14607852346419306,-0.6288991253725432,0.14607852346419306,19,5135,1
35,20201026,-0.6658632812150672,-1.2958844586896356,-1.1096571125073724,0,-0.761758699023016,-0.7573747684411408,-0.41663002313148156,-0.7573747684411408,23,15636,0
36,20201027,0.10819984543353842,-0.11610412023124629,0.2228280995570392,1,-0.8141320939719123,-0.8926406632112074,-1.3590946531832122,-0.8926406632112074,17,4691,1
37,20201028,-0.9396809561754358,-2.389045503135918,-1.8921555189742452,2,0.31807508346154706,0.3199228342971717,-0.4593967551927352,0.3199228342971717,21,4670,0
38,20201029,0.4926060019678329,0.06255368099921842,0.3003978361550064,3,-0.1254154631856309,-0.27433682072737203,-1.9524195874678882,-0.27433682072737203,20,5395,1
39,20201030,-2.366705048373929,-0.9597720786312121,-0.894485694768844,4,0.6234620957043484,0.885170797812934,-1.1172493061921598,0.885170797812934,24,4940,0
40,20201102,0.008153165568842796,0.969390720167169,0.6314174859212811,0,0.5106726091255787,0.28844557889041683,0.1923177388395209,0.28844557889041683,43,10148,1
41,20201103,0.3451654064157175,0.9590149095161765,0.48125117066029766,1,-0.37853076146284786,-0.34609838960769224,0.02490194437871431,-0.34609838960769224,24,8372,1
42,20201104,1.8248382453365666,1.4683768922598022,2.185636378760903,2,2.137281271138988,1.0319871712386401,0.9077756151029311,1.0319871712386401,17,5660,1
43,20201105,1.4562367564562781,1.6939571493004877,1.6995760602609775,3,0.642231751697594,0.31759652561359014,-0.757368279558353,0.31759652561359014,17,4339,1
44,20201106,-0.49735916951908976,-0.30964272845692414,-0.379409799178245,4,0.447915356102999,-0.07101714879639431,0.11248658148073298,-0.07101714879639431,14,4094,0
45,20201109,0.8296102079048683,3.106091761307376,1.0746460700211826,0,0.6672579596885894,0.30917205181081336,-1.1025895271138673,0.30917205181081336,26,8898,1
46,20201110,-0.5289524350074232,-0.5410937998043813,-0.9722201054706174,1,0.9214488851541129,2.091568264507257,0.4269184997692487,2.091568264507257,13,3909,0
47,20201111,0.5189323840564708,0.5836462776953993,0.6645499156071127,2,0.11725802462382201,0.08594716028947408,-0.8091735147941099,0.08594716028947408,17,4496,1
48,20201112,-0.05503336540782398,-0.6651629411767583,-0.06661133899813966,3,-0.5234359655751304,-0.2297789268714023,-0.3950900768092947,-0.2297789268714023,12,4591,1
49,20201113,-0.0023765837756284398,0.4875543752333417,0.5175124083184494,4,0.9790360734344673,2.956439214100308,0.20708126738411786,2.956439214100308,7,5366,1
50,20201116,-0.3025286757344743,0.46273834402666864,-0.051856539297093364,0,-0.7172080123138852,-0.4686577212594188,-1.1113732383970574,-0.4686577212594188,17,8377,0
51,20201117,-0.5184226856629519,-0.9633738727743909,-0.2929970632058784,1,0.7227999954879587,0.7606870365806042,-1.3423489475781636,0.7606870365806042,9,2950,0
52,20201118,-0.5342193184071186,-0.09895429307244027,-0.22976220734425148,2,-0.5869102713543185,-0.42166027963848235,0.725499838696711,-0.42166027963848235,20,3328,0
53,20201119,-0.35518545736666984,-0.5925322666198111,-0.39231201521147024,3,-1.9363395521694002,-2.140433966934767,-1.4668208271256535,-2.140433966934767,15,3640,0
54,20201120,-0.12349079723910587,-0.3299537633193765,-0.30336329804048634,4,0.48222547996162096,0.12404608054773902,0.5253015610995004,0.12404608054773902,18,3710,0
55,20201123,-0.20774084435963477,0.20422425063092228,0.31886603689688525,0,0.7530390357425154,0.7602875379887161,-1.4932039438879974,0.7602875379887161,16,7867,0
56,20201124,-0.09189351429585281,0.5493576380387756,0.29281459367472534,1,0.5395435692313187,0.1653033896736365,-0.32359561196927206,0.1653033896736365,9,3101,1
57,20201125,0.0766105974001247,-0.21038961829122027,-0.05793301372754658,2,0.38964465633557915,0.05740680997650023,-0.2402946810192809,0.05740680997650023,15,3466,1
58,20201127,0.16086064452065363,0.1870854381331046,0.34406940848444256,4,-0.905518117990642,-0.7656590744193291,0.293063183408979,-0.7656590744193291,12,5752,1
59,20201130,0.0766105974001247,-0.4025954525373121,-0.04696571841404565,0,-0.23998244483657258,-0.42070397339878357,-0.07297534335191422,-0.42070397339878357,28,6513,1
60,20201201,0.9085973890806214,0.8791696320118831,0.764293020282601,1,2.791256450795281,0.7577566884676379,0.5603814457500179,0.7577566884676379,14,2820,1
61,20201202,-0.49209630357431394,-0.6056066692129406,-0.7869041027521749,2,1.2606212781847574,0.906525813452043,1.5930116073113678,0.906525813452043,16,3017,0
62,20201203,0.10819984543353842,-0.2473878645509694,-0.03440931799881373,3,0.3652750499305847,0.2369238550196835,0.6336213154811627,0.2369238550196835,23,2865,1
