,date,screen_name,tweet,tweet_id
0,2020-10-14 22:33:32,bethkayoktober,#twitter #Jack #Facebook #FB #Censorship https://t.co/WaOfJMiqA7,1.316507459817812e+18
1,2020-10-14 23:16:45,ladyliberty01,#FB #Twitter since you #CENSORED #NYPost you #confirmed the stories validity #Biden #HunterBiden #2020Elections https://t.co/fSfWjUEK8W,1.316518336906363e+18
2,2020-10-14 23:20:51,ladyliberty01,Both #Fb &amp; #Twitter need to come under scrutiny.,1.3165193683611156e+18
3,2020-10-14 23:24:02,lopezcordoba1,"Acompáñame a partir de la medianoche en #FórmulaDeLaNoche 1470 AM @Radio_Formula → https://t.co/hduSIjFBmc 
Y también por #FB Live → https://t.co/61d4jgbYmn 
#AbriendoLaConversación 
#QuédateEnCasa 
#UsaCubrebocas https://t.co/1gLkqrddcB",1.3165201680345334e+18
4,2020-10-14 22:48:33,yoshiki7111,"【#ニューヨーク共同】米グーグル傘下の動画投稿サイトのユーチューブは14日、新 ...
リンク：https://t.co/TfszyT18dG
タ　グ：#ワクチン #ニュース #FB #ニューヨーク共同 #ユーチューブ #ワクチン #偽情報 #動画投稿サイト",1.3165112396195758e+18
5,2020-10-14 22:30:53,SpikersTheBest,Hidup ini terlalu singkat tuk menghabiskan waktumu mencemaskan apa yg orang lain pikirkan tentang dirimu. Jadi dirimu sendiri #petuah #FB,1.3165067921893376e+18
6,2020-10-14 23:23:26,mgreco84,#BreakingNewsNow #Breaking_News #BreakingNews #BreakingNewz #BreakingNow #Breaking #Twitter #Facebook #TWTR #FB #TwitterCoverup #FacebookCoverup #TWTRCoverup #HunterBiden #Biden #WheresHunter #WheresHunterBiden #WhereisHunter #WhereisHunterBiden #Harris #Harris2020 #Harris20 https://t.co/9UKkWxDSGf https://t.co/HOrESS0G88,1.3165200159869297e+18
7,2020-10-14 23:36:42,tinuttina,"Menurut guru saya... bisnis MLM itu tentang membangun manusia.!!!
Bisnis MLM yg benar adalah :
Bisnis yg memiliki sistem pendidikan &amp; pengelolaan SDM di dalamnya.
*Saya 100% setuju* #fb",1.316523354719834e+18
8,2020-10-14 23:26:45,MisterD,"“... most of the time, we’d rather spend time with people who have a different point of view but are willing to be agreeable nonetheless.”

@ThisIsSethsBlog #fb https://t.co/6kekqwaiLn",1.3165208535810499e+18
9,2020-10-14 23:54:01,madresfera,Los coches eléctricos para niños 12v: un regalo perfecto para que disfruten y aprendan https://t.co/vPsJz7R4g4 por @Histdpitufines en #LaRevista #Fb #Madresfera 📌,1.316527713662972e+18
10,2020-10-14 22:30:19,Jorgelopez_df,"Conoce más de los aceites esenciales #dõTERRA , sera un gran aliado para tu salud da Click a la Liga . #fb https://t.co/D5ynJ3OyAB",1.3165066507994194e+18
11,2020-10-14 22:26:46,celebhackathon,"A big mistake for #FB &amp; #Twitter today by withholding public information based solely on bias...

They will loose their protections and the lawsuits WILL TANK THEM..
#PayAttention 👁",1.316505755080708e+18
