,date,screen_name,tweet,tweet_id
0,2020-09-13 23:46:41,thenewshooked,"Microsoft bid for TikTok's U.S. operations rejected by ByteDance
#News #Technology #SatyaNadella #Canada #Microsoft #Walmart #TikTok #NewZealand #CentricusAssetManagement #ByteDance #MicrosoftCorp
https://t.co/K6BsemPqxw",1.305291842771202e+18
1,2020-09-13 23:38:47,de_ron,#Microsoft says it’s not acquiring #TikTok after #ByteDance rejects offer #SmartNews  https://t.co/q3ZCqCwxEQ,1.3052898558117642e+18
2,2020-09-13 23:38:43,MoneyPigTrading,"US future $EF_S $SPX gap up as expected. Most likely #fed buying. Expecting heavy profit taking tomorrow at opening

 #Microsoft $MSFT got rejected by Byte dance for #tiktok acquisitions.  That is why I don’t like to long or #swingtrade this drama 

https://t.co/n87xd3lJQn

$SPY",1.3052898407080796e+18
3,2020-09-13 23:58:08,techgeek_guru,"https://t.co/fRz4mmOo3u
#techgeekguru #microsoft #chatbots #twitterBot #NLP #AI 
Kenyan County Tackles Water Woes With Locally Led Climate Fund https://t.co/CwEu6i90vf",1.3052947254825574e+18
4,2020-09-13 23:51:40,MarielaBejar,"Esta es la información que ha dado a conocer #Microsoft que, según apunta The New York Times, ahora deja a Oracle como único postor conocido. 
#TikTok https://t.co/IcvGMuew76",1.3052930985332204e+18
5,2020-09-13 23:55:41,nivedyaA,Oracle??! What a plot twist! 🍿 #bytedance #microsoft,1.3052941078798991e+18
6,2020-09-13 23:55:24,dougvista,Microsoft is out as ByteDance rejects Redmond's bid for TikTok takeover...   #technews #techlife #microsoft #geekwire https://t.co/j4KjV34Du4,1.3052940382083195e+18
7,2020-09-13 23:47:21,Sahitya0000,Microsoft statement on TikTok #Microsoft #MicrosoftBlog https://t.co/7SWc0LKL4C,1.3052920110424924e+18
8,2020-09-13 23:39:45,topicloop_,Se cae acuerdo entre #Microsoft y #TIKTOK https://t.co/Dbx8hMtkzT,1.3052901012290806e+18
9,2020-09-13 23:39:20,angsuman,#Microsoft Statement on TikTok https://t.co/VuUkmdSIB2,1.30528999461811e+18
10,2020-09-13 23:35:12,LionsDenFX,Microsoft says it’s not acquiring TikTok after ByteDance rejects offer https://t.co/tdtCDIhbgN ##tictoc #microsoft #forexnews #forex,1.3052889526438953e+18
11,2020-09-13 23:47:24,ivan_limbo,Microsoft Says ByteDance Rejected Its Bid for TikTok in the U.S. #Microsoft #TikTok #IoT #cybersecurity #technology #infosec #pop #art #technews #internet #BigData #AI  https://t.co/9UdRTFi24o,1.3052920235706819e+18
12,2020-09-13 23:49:26,Aroguden,"BREAKING #Microsoft says #TikTok buyout offer rejected

Vía @AFP https://t.co/VTqtIQ9yoY",1.3052925344916234e+18
