,date,apple stock,S&P 500,NASDAQ,day of week,tick_neutral,tick_polar,name_neutral,name_polar,tick_volume,name_volume,target
33,20201022,0.1819201432095961,-0.08181548057462258,0.15436484089956154,3,1.7680231880566402,-1.4055002201388649,-1.6205180900112888,-1.4055002201388649,71.0,4200.0,1
34,20201023,0.21351742615284916,0.3003161530929799,0.05083423183652797,4,1.283677269679699,-0.40760080272120874,0.2980490099142612,-0.40760080272120874,80.0,4131.0,1
35,20201026,-0.6658632812150672,-1.2958844586896356,-1.1096571125073724,0,1.8856420549226456,-1.7453220424313436,-0.6249815661121112,-1.7453220424313436,165.0,11809.0,0
36,20201027,0.10819984543353842,-0.11610412023124629,0.2228280995570392,1,0.6135808220028712,-0.45762699432922094,-0.5193204644457863,-0.45762699432922094,91.0,3755.0,1
37,20201028,-0.9396809561754358,-2.389045503135918,-1.8921555189742452,2,1.1206735094068665,-0.4463248233515524,0.6381565571639697,-0.4463248233515524,81.0,3974.0,0
38,20201029,0.4926060019678329,0.06255368099921842,0.3003978361550064,3,-0.0012062192160863937,0.3601243432665212,0.43323982099144936,0.3601243432665212,91.0,3985.0,1
39,20201030,-2.366705048373929,-0.9597720786312121,-0.894485694768844,4,0.13326329273141202,-0.3201396696667074,0.19851572409949977,-0.3201396696667074,200.0,3936.0,0
40,20201102,0.008153165568842796,0.969390720167169,0.6314174859212811,0,-0.020261635147273433,-0.13734329339018944,-0.6379279224078322,-0.13734329339018944,271.0,11038.0,1
41,20201103,0.3451654064157175,0.9590149095161765,0.48125117066029766,1,0.48248370642827504,-1.1073268799094753,1.2372906120778648,-1.1073268799094753,85.0,3990.0,1
42,20201104,1.8248382453365666,1.4683768922598022,2.185636378760903,2,1.2240844463793914,0.1614822964570544,1.186474957453463,0.1614822964570544,82.0,4109.0,1
43,20201105,1.4562367564562781,1.6939571493004877,1.6995760602609775,3,1.7507539438926076,-0.9276773522629456,-0.394625317288764,-0.9276773522629456,69.0,3394.0,1
44,20201106,-0.49735916951908976,-0.30964272845692414,-0.379409799178245,4,0.7584797930030607,-2.2506938282997413,-0.19538213294418216,-2.2506938282997413,129.0,3742.0,0
45,20201109,0.8296102079048683,3.106091761307376,1.0746460700211826,0,2.237556550870522,-0.9204801398604293,1.6320386705838266,-0.9204801398604293,186.0,10973.0,1
46,20201110,-0.5289524350074232,-0.5410937998043813,-0.9722201054706174,1,1.3810883696473133,-1.4592861654165985,0.591098129812388,-1.4592861654165985,81.0,3944.0,0
47,20201111,0.5189323840564708,0.5836462776953993,0.6645499156071127,2,0.42811747933381467,-0.06022364868081607,1.8002605876832447,-0.06022364868081607,89.0,7469.0,1
48,20201112,-0.05503336540782398,-0.6651629411767583,-0.06661133899813966,3,0.4670724191801328,1.2344113688645315,2.255318648573766,1.2344113688645315,99.0,5316.0,1
49,20201113,-0.0023765837756284398,0.4875543752333417,0.5175124083184494,4,1.3135592128822486,-0.8990684618024668,0.7129049876171089,-0.8990684618024668,68.0,5355.0,1
50,20201116,-0.3025286757344743,0.46273834402666864,-0.051856539297093364,0,0.6327185636051016,0.6251325133641568,0.22432841742295834,0.6251325133641568,109.0,11406.0,0
51,20201117,-0.5184226856629519,-0.9633738727743909,-0.2929970632058784,1,-1.0206331545747211,0.3242715350291758,0.2702203538272309,0.3242715350291758,45.0,3598.0,0
52,20201118,-0.5342193184071186,-0.09895429307244027,-0.22976220734425148,2,-0.790679556342441,0.965140482271226,0.08267707842200546,0.965140482271226,56.0,3944.0,0
53,20201119,-0.35518545736666984,-0.5925322666198111,-0.39231201521147024,3,-1.0728479719452135,-0.38514427265142853,-0.6408921550738184,-0.38514427265142853,58.0,4093.0,0
54,20201120,-0.12349079723910587,-0.3299537633193765,-0.30336329804048634,4,0.13566563859324035,-0.17927137862533318,0.07002467703762688,-0.17927137862533318,55.0,3994.0,0
55,20201123,-0.20774084435963477,0.20422425063092228,0.31886603689688525,0,-0.9659244615389652,-0.3142669796774522,-0.42346186448619066,-0.3142669796774522,78.0,9503.0,0
56,20201124,-0.09189351429585281,0.5493576380387756,0.29281459367472534,1,-3.1730461737269655,-0.6721619167136678,-2.4718395693726922,-0.6721619167136678,47.0,3901.0,1
57,20201125,0.0766105974001247,-0.21038961829122027,-0.05793301372754658,2,-0.896143374748339,1.5379899298855766,-0.025684855180571127,1.5379899298855766,64.0,3633.0,1
58,20201127,0.16086064452065363,0.1870854381331046,0.34406940848444256,4,-1.2207803616334163,1.876605938769564,-1.0627036571553348,1.876605938769564,70.0,6210.0,1
59,20201130,0.0766105974001247,-0.4025954525373121,-0.04696571841404565,0,-1.631736621703616,1.863043872736357,0.07982354661898827,1.863043872736357,95.0,8143.0,1
60,20201201,0.9085973890806214,0.8791696320118831,0.764293020282601,1,-1.2410294388533214,-1.6696465422809732,0.6484527061801765,-1.6696465422809732,90.0,3353.0,1
61,20201202,-0.49209630357431394,-0.6056066692129406,-0.7869041027521749,2,-0.5947531881530973,0.42605475063046905,-0.44881873597746685,0.42605475063046905,111.0,3493.0,0
62,20201203,0.10819984543353842,-0.2473878645509694,-0.03440931799881373,3,-2.3613072219732176,0.10393973167984058,-1.5909792242823626,0.10393973167984058,66.0,3455.0,1
